SentenceID,HedgeWord,Sentence,Final,Agreement
31488,really,"You haven't really thought about the stuff you believe in",1.0,1.0
17213,could,"You could kill an entire police force.",1.0,0.8
27365,know,"You clearly do not know what you are talking about.",0.0,0.6
22524,read,"read my several posts on how health insurance actually works and realize that you already pay for other peoples services.",0.0,0.6
31485,some,"I ask about your schooling and job because I need to know if I'm actually dealing with someone who has the capability enough to use his brain to hold a job or achieve some sort of degree.",0.0,0.6
18737,know,"The best slave is a slave that doesn't know he/she is a slave.",1.0,0.6
9747,feel,"But feel free to continue calling people an idiot because they say something beyond your comprehension capabilities.",0.0,0.6
15636,might,"This might especially be the case if the need for energy resources was combined with domestic political trouble",1.0,0.8
30280,could,"The continued invasion of Japan could have seen the potential elimination of the Japanese race.",1.0,0.6
22150,most,"I'd wager most are on the govt.",1.0,0.6
7247,find,"People can insulate themselves from speech they find particularly offensive a lot easier than society can step in and define what is",1.0,1.0
19288,someone,"The church.... Not a single word said about the idiocy of someone that poor thinking about mating.",1.0,0.8
30036,most,"I know where he stand on most issues and at least 90% I agree with him and the other 10% I apply the my so what theory.",1.0,1.0
778,believe,"Then I believe he will be the first setting American to read the riot act to Israel and it's fascist government.",1.0,0.8
29041,really,"the folks who do chemestry are working really hard to change that",0.0,1.0
2598,possible,"It is possible to be reasonable and honest",0.0,0.8
11916,some,"Like some of these attacks from the following link.",0.0,0.8
607,fair,"You may know more about another sector and that's fair enough.",0.0,0.8
13946,feel,"Why this country feel the need to consistently talk about the colour of people is beyond me.",1.0,0.8
23396,much,"Some charities spend as much as 90% just in fundraising expensesYou get to research and choose your charities.... while government adds more and more levels",0.0,0.6
28442,know,"I know the rules of evidence.",0.0,1.0
19369,some,"25% of Scotland's Children some 522",1.0,0.6
10812,know,"I know what the numbers are",0.0,0.6
17930,much,"I would like to see people who criticize the occupy protestors for not having a plan to fix the already falling system come up with an idea to improve things...but things are so screwed up its much easier said than done.",0.0,0.8
31158,could,"She has a fortnight to submit to social services her choice and i'm the only one in the family who could have the child otherwise the child will go into the system and be adopted.",0.0,0.6
24305,could,"I would love it if I could find people who are from cultures that have (or have had) similar customs would get involved with us; they might be able to provide more insights from the perspectives of people to whom such behavior doesn't seem so 'strange' or 'different'.",0.0,0.8
9752,believe,"They were never going to surrender to the allies before the A bombs and there were no deals to surrender to the Soviets as the Japanese did not believe they would attack them.",1.0,0.6
21513,understand,"This is what Republican don't understand about the free market: capital doesn't care about American labor.",0.0,1.0
2494,someone,"I don't know what the heck you're specifically supposed to do; but I can tell you one thing - giving up and crying about how difficult and unfair life is for you and that you need someone to take care of you is not a solution.",1.0,0.6
6423,really,"What really bothers me about this is that if you study Euro models of green energy",1.0,0.8
20626,believe,"The truth is you don't believe it cuz you don't wanna believe it.",1.0,0.8
23423,understand,"i agree with you but can't understand why Newt is such a cry baby.",0.0,1.0
37,could,"The current Constitution of 2007 could be amended to reflect better the so-called People's Constitution of 1997.",1.0,0.8
30912,could,"It's naive to think this could ever happen but anything's possible.",1.0,0.8
2029,know,"Within three days we still hadn't heard from the police and I didn't know if they were sending forensics etc.",1.0,0.6
18745,could,"I fail to see what China could possibly gain from a war.",1.0,0.6
3660,know,"The end of capitalism as we know it.",0.0,0.6
31176,feel,"If you and your OH feel that you want a child of your own",1.0,0.6
22567,understand,"I understand why government says you cant sell somethiong for it has been found to be dangerous...",0.0,0.8
18693,really,"I tend to find it really funny when people are arguing for some reason.",0.0,0.6
23046,feel,"I didn't feel pain when I was pushing him out (it felt good to push)",0.0,0.6
3680,much,"That their jobs reqired so much training and experience that they could never be replaced",1.0,0.6
27096,read,"From the discussions I read on here",1.0,0.6
22932,know,"everyone knows about the VA social workers and other pimps/counselors who do everything to change service discharges/upgrades and who bend every rule to sign up every one they can.",0.0,0.6
4650,know,"You would not know any of this looking at who is voting in one of the strangest presidential primary campaigns in history.",0.0,0.6
7100,believe,"I believe it is referred to as 'trial by television'.",1.0,1.0
3634,could,"It's not surprising that they could complete SEAL training if they wanted to.",0.0,1.0
2857,could,"Actually the FED bankers could have kept the country in the depression as long as they pleased simply by the power Congress gives them but they were not profiting from it.",0.0,0.6
6334,know,"Too bad you don't know how to stand up for freedom against Islamo-fascism... You pretend to know everything else.",1.0,0.6
11703,sort of,"I think to look at as a some sort of race between who's committed more violence isn't very useful in proving anything",0.0,0.8
12800,might,"A billion dollar waveguide might accept a billion watts at the input and deliver 700",1.0,0.8
21918,really,"People don't really mix at all.",1.0,1.0
25223,really,"Obama really has no choice.",1.0,1.0
25191,believe,"I also believe the public schools are a mess.",1.0,0.8
11946,know,"I dont know man...I look at the poor in the US and I gotta tell ya...let them see what the poor live like in any other country and I bet they wouldnt be complaining.",1.0,1.0
10815,really,"but the really funny thing is that",0.0,0.6
13791,really,"I really am.",1.0,0.8
11743,find,"i find it much more interesting that the religious right pushes for abortion to become illegal",1.0,1.0
9830,really,"Which isn't really very far from what it is now.",1.0,1.0
16015,some,"But this is hampered by the fact that some of them regard it as a sacred tradition to be handed down only from father to son",1.0,0.8
28383,really,"PINGoertsedpoisemunsell numberthere are ssome really good sites on the web that provide conversionsThere are 125",0.0,0.8
18285,some,"At some point",0.0,0.6
1970,know,"The drops (Japan did not know how many more bombs we had) made resistance of any kind almost unthinkable.",0.0,0.8
30867,might,"That strategy might work for a while.",1.0,0.8
6058,believe,"A building like DOMUS I believe it own gravity is max 20 Gal",1.0,0.6
684,basic,"Pretty pathetic but also basic to the GObP/pub party who don't want to create jobs but DO want to control other people's private lives.",0.0,0.6
9458,really,"You seem content with the truth....you know....I didnt know of them....oh yeah...he was my mentor...so yes...I knew of them....but I never really paid attention...And you were just fine with that.",1.0,1.0
