SentenceID,HedgeWord,Sentence,Final,Agreement
29567,sort of,"rabel- this sort of fudging the numbers will happen in every administration as long as we let them get away with it.",0.0,0.6
3579,find,"Now if you could find proof that he was sleeping with someone from the Mafia or the KGB",0.0,0.8
30246,possible,"It's possible this is a false flag event.",1.0,0.6
2091,somebody,"Most leftists buy into all the hate stuff put out there on somebody like Newt.",0.0,1.0
9839,most,"You never even responded to the fact that we as taxpayers are already paying for 46% of all American's medical coverage...and the most expensive groups to boot.",0.0,0.8
6279,much,"I want him to be free to say as much",0.0,0.5
16656,most,"Only two (arguably three or four) of the commandments are enforced by law in the United States and those that are existed in most societies long before Judaism even entered the picture.",1.0,0.6
2047,know,"We have never claimed on our contents insurance before and so I don't know what the correct protocol is.",0.0,0.6
21113,understand,"We explain that to our tempos when they apply with us so they understand the importance of always being reachable..to the best oif their ability.",0.0,1.0
7002,could,"I am very glad it is coming around but I just wish we could vote Obama out now to expedite the process.",0.0,0.5
10684,read,"I did in fact laugh out loud when I read your post.",1.0,0.6
5527,know,"I know it's easy to blame gubmint for everything... but there are other forces out there that manipulate too.",1.0,0.6
11114,know,"So I say I dont know because I dont and walk away and he keeps following me and asks again.",1.0,0.6
3157,understand,"I can't understand how anyone could be so lacking in common sense as to believe that Newt Gingrich could ever be elected president.",0.0,1.0
16066,most,"it doesn't speak well for our country when it's two shady Politicians that is the most admired..sadI would be willing to bet if the question was Which politician is your least favorite Obama would be close to the top.",0.0,1.0
1473,could,"Those same 200 could have done some digging on Barry Boy when he was running for POTUS.",0.0,0.6
24305,find,"I would love it if I could find people who are from cultures that have (or have had) similar customs would get involved with us; they might be able to provide more insights from the perspectives of people to whom such behavior doesn't seem so 'strange' or 'different'.",0.0,1.0
31169,fair,"OH say's he'll support me no matter what I decide but I know he would like a child of his own (DD is not his although he treats her as his) and to be fair",0.0,1.0
16973,some,"It happens to everyone at some point in their life",0.0,0.666666666667
1207,know,"The riots were caused by the fact that chavs know",0.0,1.0
12347,a little,"The way he chooses to bring a message out is all too often a little too flamboyant",1.0,0.8
27345,could,"Indian industry was dismantled by the British along with its education system by leveraging high property taxes that the Indians could not afford to pay.",0.0,0.8
25289,really,"If it felt really natural",0.0,1.0
13828,know,"YouTube - Remember Remember The 5th of November YouTube - Remember Remember The 5th of November[COLOR=Blue][SIZE=4][FONT=Book Antiqua]I don't know how to go about seeking vengence on BP for desecration of the Gulf.",1.0,0.8
17352,read,"Imagine if Rdean knew how to build an intelligent OPOnly six percent of posters will read that entire article.",0.0,0.6
21673,read,"Still not many people on here have actually read the Treaty cover to cover..(i have) and it doesnt resemble the constitution at all",0.0,0.8
5395,some,"One wonders how it manages to survive in the real world... but it does go some way to explaining it's lack of employment.",0.0,0.75
542,much,"I guess it was the prices of stuff increasing/spending to try to prevent the ressession causing too much damage.",0.0,0.6
26362,might,"You might consider Beck to be a lot of people",1.0,1.0
11132,they said,"When I was in New York last summer as I was walking past someone they said Hey baby",0.0,1.0
8448,really,"Thus why we (bunsiness owners) get really pissed off at inititaitves that are brought up in congress and addressed for years...for it doesnt allow us to forecast properly..Like cap and trade.",0.0,1.0
3508,feel,"I have never to this day understood why these types feel compelled to make arguments that are for the decline of Britain",0.0,0.6
31392,know,"We know through economics that the world doesn't have enough resources to sustain our booming population for another 450 years.",0.0,0.5
1767,find,"The only part that ACORN had was to actively find customers (a lot of them) for those sub-prime mortgages.",0.0,1.0
25850,most,"And it most certainly does NOT follow that a lack money indicates a lazy welfare cheat and/or drug dealer.",0.0,0.6
25314,much,"Carbonite Customer Support | CarboniteHere's my message to Carbonite: Thank you very much for dropping that JERK limbaugh",0.0,0.8
2719,believe,"I believe it would be fair to put oil into the same catagory as electricity when it comes to it's effect on society if it became absent.",1.0,1.0
12386,most,"Telling people not to feel the way they do is pretty much one of the most unhelpful things you can do!",1.0,0.6
23028,really,"I really want to have this baby without meds",0.0,0.6
10085,know,"They don't even know the status of the pools at reactor's 1 and 2.",0.0,0.75
18213,find,"You'll find out about the child support",1.0,1.0
26410,know,"You're mad at her and you're saying stuff that everyone knows you have no first hand knowledge of it.",0.0,1.0
9321,really,"Sorry if this is really long but I have to say it all.",0.0,0.75
25501,some,"You never seen to mind women being treated like crap unless its some right wing woman.",0.0,0.6
1720,kind of,"I can kind of see where you're coming from",1.0,0.666666666667
8597,know,"I don't know much about Beck.",0.0,1.0
29835,most,"they have in place in most companies cutters and slashers.",1.0,0.75
5684,kind of,"It takes a special kind of right wing extremist to support the Iraq war after all that happened.",0.0,1.0
25078,really,"Cutting the minimum wage does not mean you have more workYou really have to wonder why he hasn't left in shame.",1.0,0.75
14752,find,"With respect to your specific suggestion that (as I understand it) evangelical voters most aroused by the social issues of abortion and homosexual marriage may be less committed in an election focused more on economic and public spending issue - much depends on the degree to which they are aroused by the economic and public spending issues themselves and the degree to which they may find themselves reconciled to Democrats who take opposite views on both social and public spending issues.",1.0,1.0
17904,could,"Pacific nation may move entire population to FijiFearing that climate change could wipe out their entire Pacific archipelago",0.0,0.6
9598,much,"Jackson family lawyers have not specified how much money they are seeking.",1.0,0.6
27088,some,"If you are paying some guy minimum wage to sweep your floors",1.0,0.6
25769,could,"We decided (for some reason  ) to hide his boots and 'paint' his feet with anything we could find in the fridge.",1.0,0.6
11795,know,"If any of you don't know",0.0,0.6
11453,some,"My understanding is that there was some confusion in the beginning about the details of the break-in but once these were identified",0.0,0.8
